,date,customer_id,order_id,product,quantity,price,revenue,category,cluster_km
2619,2019-04-24 00:05:00,e7583f5b-0989-4477-816a-2dc9780a1a8e,14682,рассада капусты белокачанная сорт экспресс кассета 6 шт e6,1,120.0,120.0,Товары для сада,1
2620,2019-04-24 00:05:00,e7583f5b-0989-4477-816a-2dc9780a1a8e,14682,"рассада капусты белокачанная средняя подарок, кассета по 10шт",1,195.0,195.0,Товары для сада,1
2621,2019-04-24 00:08:00,7f11a5c5-56b9-4072-b9bd-62e083a19745,71261,"сверло по металлу d=12,0 мм р6м5 с цилиндрическим хвостиком гост 10902, 0512195",1,97.0,97.0,Хозяйственные товары,0
2622,2019-04-24 00:09:00,909530ce-406f-457a-8289-fc62cba16d14,71262,цветок искусственный гвоздика пластиковая одиночная в ассортименте 50 см,11,21.0,231.0,Товары для сада,1
2623,2019-04-24 01:00:00,30a28353-6829-44be-8158-68895dad31e7,14683,рассада капусты белокачанная средняя сорт белорусская кассета 10 шт e10,1,195.0,195.0,Товары для сада,1
2624,2019-04-24 01:00:00,30a28353-6829-44be-8158-68895dad31e7,14683,рассада капусты белокачанная средняя сорт надежда кассета 10 шт e10,1,195.0,195.0,Товары для сада,1
2625,2019-04-24 01:00:00,30a28353-6829-44be-8158-68895dad31e7,14683,рассада капусты краснокачанная сорт победа кассета 10 шт e10,1,195.0,195.0,Товары для сада,1
2626,2019-04-24 01:00:00,30a28353-6829-44be-8158-68895dad31e7,14683,"рассада капусты цветная гудмен, кассета по 10шт",1,195.0,195.0,Товары для сада,1
2627,2019-04-24 01:00:00,30a28353-6829-44be-8158-68895dad31e7,14683,"рассада капусты цветная дачница, кассета по 10шт",1,195.0,195.0,Товары для сада,1
2628,2019-04-24 01:00:00,fab08789-42e0-4c9a-922f-bdeceed62ed4,71265,сушилка для белья потолочная лиана люкс 300 см 300-ldn,1,787.0,787.0,Товары для сада,1
2629,2019-04-24 01:00:00,8dc2249c-6ede-4972-ab1a-87b4b00657b5,71264,гладильная доска ника 8+ 122х38 см,1,1499.0,1499.0,Хозяйственные товары,0
2630,2019-04-24 01:02:00,b9ced699-9bb7-458c-bc60-a474b415ce1f,71266,вешалка деревянная для верхней одежды 45 см,30,149.0,4470.0,Хозяйственные товары,0
2631,2019-04-24 01:02:00,07571c24-fd53-4b24-90c9-dae270f4630a,71267,"фиксатор-шар хром большой, 1108349",16,37.0,592.0,Другие товары,3
2632,2019-04-24 01:05:00,eca4630a-6ce0-4d31-bc23-65760a4fb7ef,14685,пеларгония зональная диам. 12 см сиреневый полумахровый,1,150.0,150.0,Товары для сада,1
2633,2019-04-24 01:05:00,eca4630a-6ce0-4d31-bc23-65760a4fb7ef,14685,пеларгония розебудная margaretha укорененный черенок,1,135.0,135.0,Товары для сада,1
2634,2019-04-24 01:05:00,eca4630a-6ce0-4d31-bc23-65760a4fb7ef,14685,пеларгония розебудная mary укорененный черенок,1,135.0,135.0,Товары для сада,1
2635,2019-04-24 01:05:00,eca4630a-6ce0-4d31-bc23-65760a4fb7ef,14685,пеларгония розебудная prins nikolai укорененный черенок,1,135.0,135.0,Товары для сада,1
2636,2019-04-24 01:05:00,eca4630a-6ce0-4d31-bc23-65760a4fb7ef,14685,пеларгония розебудная red pandora укорененный черенок,1,135.0,135.0,Товары для сада,1
2637,2019-04-24 01:05:00,eca4630a-6ce0-4d31-bc23-65760a4fb7ef,14685,пеларгония toscana angeleyes amarillo burgundy укорененный черенок,1,112.0,112.0,Товары для сада,1
2638,2019-04-24 01:05:00,eca4630a-6ce0-4d31-bc23-65760a4fb7ef,14685,пеларгония toscana angeleyes bicolor укорененный черенок,1,112.0,112.0,Товары для сада,1
2639,2019-04-24 01:05:00,ef749970-d214-4e9c-bdf8-ce9ebbcf627c,71272,"тарелка десертная котон флауэр 19,5 см h2783 luminarc",1,97.0,97.0,Товары для кухни,2
2640,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,"калибрахоа ампельная, диам. 12 см",1,142.0,142.0,Товары для сада,1
2641,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,петуния изи вейв рассада однолетних цветов в горшке диам. 12 см,1,142.0,142.0,Товары для сада,1
2642,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,петуния крупноцветковая сиреневая с жилками в кассете 10 штук,1,202.0,202.0,Товары для сада,1
2643,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,петуния махровая рассада однолетних цветов в горшке диам. 12 см,1,142.0,142.0,Товары для сада,1
2644,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,петуния махровая рассада однолетних цветов в кассете по 10 шт,1,210.0,210.0,Товары для сада,1
2645,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,петуния простая рассада однолетних цветов в кассете по 10 шт,1,210.0,210.0,Товары для сада,1
2646,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,"петуния orange morn оранжевая объем 0,5 л",1,90.0,90.0,Товары для сада,1
2647,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,"петуния sanguna patio blue morn фиолетово-белая объем 0,5 л",1,90.0,90.0,Товары для сада,1
2648,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,"петуния surfinia table dark red красная объем 0,5 л",1,90.0,90.0,Товары для сада,1
2649,2019-04-24 01:06:00,8f68d6f2-f183-4644-8abb-3295a58405ee,14686,цикламен комнатный d13 см h20,1,165.0,165.0,Товары для сада,1
2650,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"бакопа ампельная махровая сиреневая махровая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2651,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"бакопа ампельная мега-крупная розовая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2652,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"вербена ампельная, диам. 12 см",1,142.0,142.0,Товары для сада,3
2653,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"калибрахоа aloha double purple сиреневая махровая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2654,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"лобелия ампельная, диам. 12 см",1,142.0,142.0,Товары для сада,3
2655,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"лобелия регатта regatta микс объем 0,5 л",5,60.0,300.0,Другие товары,3
2656,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"однолетнее растение астра в кассете по 4 шт, россия",1,82.0,82.0,Товары для сада,3
2657,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"однолетнее растение петуния махровая в кассете 4 шт, россия",1,82.0,82.0,Товары для сада,3
2658,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"однолетнее растение табак душистый в кассете по 4 шт, россия",1,82.0,82.0,Другие товары,3
2659,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"пеларгония плющелистная ампельная, диам. 12 см",1,142.0,142.0,Товары для сада,3
2660,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"петуния pegasus qeen of hearts красные сердца на желтом фоне объем 0,5 л",1,90.0,90.0,Товары для сада,3
2661,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"петуния surprise white белая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2662,2019-04-24 02:01:00,20d274bb-da0c-45e7-991a-2822476b117e,14687,"фуксия dark eyes синяя с красным чашелистом объем 0,5 л",1,112.0,112.0,Другие товары,3
2663,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,"томата (помидор) ""золотая канарейка"" №32 сорт индетерминантный среднеспелый желтый",3,38.0,114.0,Товары для сада,1
2664,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) амурский тигр № 8 сорт детерминантный раннеспелый красный,1,38.0,38.0,Товары для сада,1
2665,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) арбузный №5 сорт индетерминантный среднеспелый красный,3,38.0,114.0,Товары для сада,1
2666,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) баскью блю №7 сорт детерминантный среднеспелый синий,3,38.0,114.0,Товары для сада,1
2667,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) болгарска хала №9 сорт индетерминантный среднеспелый розовый,1,38.0,38.0,Товары для сада,1
2668,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) большая желтая зебра №10 сорт индетерминантный среднеспелый желтый,2,38.0,76.0,Товары для сада,1
2669,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) большой оранжевый полосатый № 28 сорт индетерминантный среднеспелый оранжевый,2,38.0,76.0,Товары для сада,1
2670,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) большой оранжевый №11 сорт индетерминантный среднеспелый оранжевый,2,38.0,76.0,Товары для сада,1
2671,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) гигант кубы №18 сорт индетерминантный среднеспелый черный,2,38.0,76.0,Товары для сада,1
2672,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) голубика №22 сорт индетерминантный среднеспелый синий,2,38.0,76.0,Товары для сада,1
2673,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) ильди №35 сорт детерминантный раннеспелый желтый,3,38.0,114.0,Товары для сада,1
2674,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) индиго роуз №36 сорт детерминантный среднеспелый синий,1,38.0,38.0,Товары для сада,1
2675,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) к 25-56 № 78 сорт детерминантный среднеспелый черный,1,38.0,38.0,Товары для сада,1
2676,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) король красоты №46 сорт индетерминантный среднеспелый оранжевый,2,38.0,76.0,Товары для сада,1
2677,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) медовая капля №51 сорт индетерминантный среднеспелый желтый,2,38.0,76.0,Товары для сада,1
2678,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) моравское чудо №54 сорт индетерминантный раннеспелый красный,2,38.0,76.0,Товары для сада,1
2679,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) мохнатый кейт №55 сорт детерминантный среднеспелый синий,1,38.0,38.0,Товары для сада,1
2680,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) мэризол мэджик № 95 сорт индетерминантный среднеспелый оранжевый,2,38.0,76.0,Товары для сада,1
2681,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) оранжевый банан № 60 сорт индетерминантный среднеспелый оранжевый,2,38.0,76.0,Товары для сада,1
2682,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) оранжевый русский № 97 сорт индетерминантный среднеспелый оранжевый,2,38.0,76.0,Товары для сада,1
2683,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) перцевидный полосатый №62 сорт детерминантный среднеспелый красный,1,38.0,38.0,Товары для сада,1
2684,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) поцелуй герани №66 сорт детерминантный раннеспелый красный,2,38.0,76.0,Товары для сада,1
2685,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) пурпурная страсть № 101 сорт индетерминантный среднеспелый черный,1,38.0,38.0,Товары для сада,1
2686,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) синий солнечный свет № 106 сорт индетерминантный среднеспелый синий,2,38.0,76.0,Товары для сада,1
2687,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) сорт бычье сердце №14,5,38.0,190.0,Товары для сада,1
2688,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) танцы со смурфиками № 111 сорт индетерминантный раннеспелый черный,2,38.0,76.0,Товары для сада,1
2689,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) темная галактика №79 сорт детерминантный среднеспелый черный,1,38.0,38.0,Товары для сада,1
2690,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) черниченский черри № 116 сорт индетерминантный позднеспелый черный,3,38.0,114.0,Товары для сада,1
2691,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) шалун № 118 сорт индетерминантный раннеспелый розовый,1,38.0,38.0,Товары для сада,1
2692,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) этуаль №85 сорт детерминантный среднеспелый розовый,1,38.0,38.0,Товары для сада,1
2693,2019-04-24 02:01:00,2a0acc09-e343-4f92-b5c0-f598ef2b07d4,14688,томата (помидор) юсуповский узбекский №86 сорт индетерминантный позднеспелый красный,2,38.0,76.0,Товары для сада,1
2694,2019-04-24 02:03:00,896fac99-3a80-48d0-a3c5-41167cd15275,14689,пеларгония зональная диам. 12 см сиреневый полумахровый,1,150.0,150.0,Товары для сада,1
2695,2019-04-24 02:03:00,896fac99-3a80-48d0-a3c5-41167cd15275,14689,пеларгония зональная махровая лососевая,1,188.0,188.0,Товары для сада,1
2696,2019-04-24 02:03:00,896fac99-3a80-48d0-a3c5-41167cd15275,14689,пеларгония розебудная prins nikolai укорененный черенок,1,135.0,135.0,Товары для сада,1
2697,2019-04-24 02:03:00,896fac99-3a80-48d0-a3c5-41167cd15275,14689,пеларгония розебудная queen ingrid укорененный черенок,1,135.0,135.0,Товары для сада,1
2698,2019-04-25 00:09:00,d1c5bf9b-4b85-49c6-86af-77b20c5d6034,14691,пеларгония розебудная margaretha укорененный черенок,1,135.0,135.0,Товары для сада,1
2699,2019-04-25 00:09:00,d1c5bf9b-4b85-49c6-86af-77b20c5d6034,14691,пеларгония розебудная mary укорененный черенок,1,135.0,135.0,Товары для сада,1
2700,2019-04-25 00:09:00,d1c5bf9b-4b85-49c6-86af-77b20c5d6034,14691,пеларгония розебудная prins nikolai укорененный черенок,1,135.0,135.0,Товары для сада,1
2701,2019-04-25 00:09:00,d1c5bf9b-4b85-49c6-86af-77b20c5d6034,14691,пеларгония розебудная rosebud red d-7 см,1,135.0,135.0,Товары для сада,1
2702,2019-04-25 00:09:00,11454b53-ae0b-4e4b-a642-704bf0a9ea5f,71275,"сиденье в ванну раздвижное, белый, св5, ника",1,374.0,374.0,Товары для ванной комнаты и туалета,4
2703,2019-04-25 01:02:00,f2c657e3-c4b4-4a6f-8468-0ca56c96be7a,71249,тимьян в горшке d-15 см,1,412.0,412.0,Товары для сада,1
2704,2019-04-25 01:05:00,f2c657e3-c4b4-4a6f-8468-0ca56c96be7a,71279,эвкалипт сильвердроп d-7 см,3,52.0,156.0,Товары для сада,1
2705,2019-04-25 01:03:00,52530cc1-f920-48cb-a732-4345ea916574,71271,пеларгония angeleyes orange укорененный черенок,1,134.0,134.0,Товары для сада,1
2706,2019-04-25 01:07:00,28195156-9812-4a27-a3e3-a1ebf41b5d64,14693,"вербена крупноцветковая white белая объем 0,5 л",2,90.0,180.0,Другие товары,3
2707,2019-04-25 01:07:00,28195156-9812-4a27-a3e3-a1ebf41b5d64,14693,"вербена red красная объем 0,5 л",2,90.0,180.0,Другие товары,3
2708,2019-04-25 01:07:00,28195156-9812-4a27-a3e3-a1ebf41b5d64,14693,"калибрахоа aloha double purple сиреневая махровая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2709,2019-04-25 01:07:00,28195156-9812-4a27-a3e3-a1ebf41b5d64,14693,"калибрахоа mini famous double blue фиолетовая махровая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2710,2019-04-25 01:07:00,28195156-9812-4a27-a3e3-a1ebf41b5d64,14693,"калибрахоа mini famous double red красная махровая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2711,2019-04-25 01:07:00,28195156-9812-4a27-a3e3-a1ebf41b5d64,14693,"калибрахоа sweet bells double golden желтая махровая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2712,2019-04-25 01:07:00,28195156-9812-4a27-a3e3-a1ebf41b5d64,14693,"петуния surfinia doble lilac светло-сиреневая махровая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2713,2019-04-25 01:07:00,28195156-9812-4a27-a3e3-a1ebf41b5d64,14693,"петуния surfinia doble white белая махровая объем 0,5 л",1,90.0,90.0,Товары для сада,3
2714,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,"бакопа ампельная махровая фиолетовая махровая объем 0,5 л",1,90.0,90.0,Товары для сада,1
2715,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,"бакопа ампельная мега-крупная розовая объем 0,5 л",1,90.0,90.0,Товары для сада,1
2716,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,пеларгония зональная диам. 12 см лососевая махровая,1,150.0,150.0,Товары для сада,1
2717,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,пеларгония зональная диам. 12 см сиреневый полумахровый,1,150.0,150.0,Товары для сада,1
2718,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,пеларгония розебудная mary укорененный черенок,1,135.0,135.0,Товары для сада,1
2719,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,пеларгония розебудная rosebud red d-7 см,1,135.0,135.0,Товары для сада,1
2720,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,пеларгония toscana angeleyes amarillo burgundy укорененный черенок,1,112.0,112.0,Товары для сада,1
2721,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,"петуния surfinia doble lilac светло-сиреневая махровая объем 0,5 л",1,90.0,90.0,Товары для сада,1
2722,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,"петуния surprice yellow желтая с прожилками объем 0,5 л",1,90.0,90.0,Товары для сада,1
2723,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,"петуния surprise magenta halo малиново-белая объем 0,5 л",1,90.0,90.0,Товары для сада,1
2724,2019-04-25 01:09:00,059d1900-8450-47b0-b914-e5744cea5017,14694,"петуния sweetunia black satin черная объем 0,5 л",1,90.0,90.0,Товары для сада,1
2725,2019-04-26 00:06:00,34066615-a1ae-48e1-a88d-2c516766d08e,71284,"декоративная композиция искуственных цветов букет пионов три цветка, цвет в ассортименте 80 см",4,224.0,896.0,Товары для сада,1
2726,2019-04-26 01:00:00,f7e11f53-18cc-4699-8da5-1d5c5e47349b,14695,"калибрахоа ампельная, диам. 12 см",1,142.0,142.0,Товары для сада,1
2727,2019-04-26 01:00:00,f7e11f53-18cc-4699-8da5-1d5c5e47349b,14695,"пеларгония плющелистная ампельная, диам. 12 см",1,142.0,142.0,Товары для сада,1
2728,2019-04-26 01:00:00,f7e11f53-18cc-4699-8da5-1d5c5e47349b,14695,петуния изи вейв рассада однолетних цветов в горшке диам. 12 см,1,142.0,142.0,Товары для сада,1
2729,2019-04-26 01:01:00,beb2ddb4-aea4-4128-94c9-f88eb71c6a05,71287,ведро для ягод полимербыт 2 л 4311001,8,59.0,472.0,Хозяйственные товары,0
2730,2019-04-26 01:01:00,beb2ddb4-aea4-4128-94c9-f88eb71c6a05,71288,ведро для ягод полимербыт 2 л 4311001,8,59.0,472.0,Хозяйственные товары,0
2731,2019-04-26 01:01:00,ebbfdb82-296e-4b04-9a44-e57ef107b4df,71289,окномойка с пластмассовой ручкой 42 см щетка 21 см разборная 57575 1804050,1,217.0,217.0,Товары для сада,1
2732,2019-04-26 01:02:00,9fbf7c33-e563-4475-a9dc-0eb06fe1a3a4,14696,"однолетнее растение петуния махровая в кассете 4 шт, россия",25,82.0,2050.0,Товары для сада,1
2733,2019-04-26 01:02:00,44bb4a43-82ac-4c3c-b753-28c793ea9079,71291,коврик противоскользящий кружевной 88х38 см голубой 5527,1,217.0,217.0,Товары для ванной комнаты и туалета,4
2734,2019-04-26 01:04:00,7e472253-66b6-4b16-abde-448d6531d319,14697,"рассада зелени для кухни мелисса лимонная зеленый объем 0,75 л",1,89.0,89.0,Товары для сада,1
2735,2019-04-26 01:04:00,7e472253-66b6-4b16-abde-448d6531d319,14697,рассада зелени для кухни мята морокан диам. 9 см,1,120.0,120.0,Товары для сада,1
2736,2019-04-26 01:04:00,8f00cdbf-0de2-4bad-a84f-e437ba684f30,71294,"чехол eurogold clean premium хлопок, поролон, для досок 110х30-114x34 см c34f3",1,217.0,217.0,Хозяйственные товары,0
2737,2019-04-26 02:01:00,8cf3c949-8d92-40ad-a5fa-d67a4b49456d,71300,коврик dasch для ванной комнаты 50х80 см hj-c 1119 милена коричневый 5820,1,637.0,637.0,Товары для ванной комнаты и туалета,4
2738,2019-04-26 02:02:00,3518a0d5-7634-45e9-a810-d4e228abe5d9,71301,сумка-тележка 2-х колесная gimi argo синяя,1,1087.0,1087.0,Хозяйственные товары,0
2739,2019-04-26 02:02:00,3518a0d5-7634-45e9-a810-d4e228abe5d9,71302,сумка-тележка 2-х колесная gimi argo синяя,1,1087.0,1087.0,Хозяйственные товары,0
2740,2019-04-27 01:02:00,d2b6f3f3-01dc-4152-b208-609c3f203626,71299,мускари white magic в горшке d-10 см 7 луковиц,1,127.0,127.0,Другие товары,3
2741,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,земляника садовая хоней d-9 см p9,1,75.0,75.0,Товары для сада,3
2742,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,"колокольчик персиколистный белый объем 0,5 л",1,105.0,105.0,Товары для сада,3
2743,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,пиретрум робинсон красный объем 1 л,1,112.0,112.0,Другие товары,3
2744,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,рассада зелени для кухни лаванда блю райдер диам. 9 см,1,120.0,120.0,Товары для сада,3
2745,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,рассада зелени для кухни лаванда прованc диам. 9 см,1,120.0,120.0,Товары для сада,3
2746,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,рассада зелени для кухни лаванды в горшке диам. 9 см,1,120.0,120.0,Товары для сада,3
2747,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,рассада зелени для кухни розмарина в горшке диам. 9 см,1,120.0,120.0,Товары для сада,3
2748,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,рассада клубники зенга зенгана в кассете по e6,1,285.0,285.0,Товары для сада,3
2749,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,рассада клубники зенга зенгана горшок 9х9 см p9,1,75.0,75.0,Товары для сада,3
2750,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,"томата (помидор) ""золотая канарейка"" №32 сорт индетерминантный среднеспелый желтый",1,38.0,38.0,Товары для сада,3
2751,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) абрикос №1 сорт индетерминантный среднеспелый красный,1,38.0,38.0,Товары для сада,3
2752,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) абрикосовый брендивайн №2 сорт индетерминантный среднеспелый оранжевый,1,38.0,38.0,Товары для сада,3
2753,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) абруццо № 3 сорт индетерминантный среднеспелый красный,1,38.0,38.0,Товары для сада,3
2754,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) большая желтая зебра №10 сорт индетерминантный среднеспелый желтый,1,38.0,38.0,Товары для сада,3
2755,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) большой оранжевый №11 сорт индетерминантный среднеспелый оранжевый,1,38.0,38.0,Товары для сада,3
2756,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) большой полосатый кабан №12 сорт индетерминантный среднеспелый красный,1,38.0,38.0,Товары для сада,3
2757,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) вернисаж черный №17 сорт индетерминантный раннеспелый черный,1,38.0,38.0,Товары для сада,3
2758,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) голубой ручей №23 сорт индетерминантный среднеспелый синий,1,38.0,38.0,Товары для сада,3
2759,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) графити № 40 сорт индетерминантный раннеспелый красный,1,38.0,38.0,Товары для сада,3
2760,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) грейпфрут № 43 сорт индетерминантный среднеспелый оранжевый,1,38.0,38.0,Товары для сада,3
2761,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) земляника оранжевая №31 сорт индетерминантный среднеспелый оранжевый,1,38.0,38.0,Товары для сада,3
2762,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) исуповский №37 сорт индетерминантный среднеспелый красный,1,38.0,38.0,Товары для сада,3
2763,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) к 25-56 № 78 сорт детерминантный среднеспелый черный,1,38.0,38.0,Товары для сада,3
2764,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) король красоты №46 сорт индетерминантный среднеспелый оранжевый,1,38.0,38.0,Товары для сада,3
2765,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) красный пушистый кабан №47 сорт детерминантный среднеспелый красный,1,38.0,38.0,Товары для сада,3
2766,2019-04-27 01:06:00,d3b9ffea-d143-4747-8d59-74ab843d1ad6,14698,томата (помидор) кумато №49 сорт детерминантный среднеспелый черный,1,38.0,38.0,Товары для сада,3
